TIPO_ELECCION;ANIO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
02;2015;12;000018;EAJ-PNV;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;901533;901533;901533
02;2015;12;000025;EAJ-PNV;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;901533;901533;901533
02;2015;12;000026;PP;PARTIDO POPULAR (PP);903316;903316;903316
02;2015;12;000028;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000029;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000030;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000032;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000033;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000035;PSE-EE;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P;903457;903457;903484
02;2015;12;000039;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000042;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000044;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000045;PP-PAR;PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON;904718;904718;903316
02;2015;12;000047;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000049;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000050;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000053;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000054;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000059;PSE-EE (PSO;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P;903457;903457;903484
02;2015;12;000060;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA (C's);901079;901079;901079
02;2015;12;000064;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000066;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000068;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000070;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000071;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000072;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000073;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000074;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000077;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000078;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000080;C´s;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000084;C´s;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000086;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000087;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000088;C´s;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000090;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000093;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000096;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000099;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000100;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000105;C's;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000107;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;000108;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000109;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000115;CCa-PNC;COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO;904744;904744;904744
02;2015;12;000119;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000120;UPN-PP;UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTI;904721;904721;903316
02;2015;12;000122;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000124;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000125;C´s;CIUDADANOS, PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000126;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000128;PSE-EE (PSO;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P;903457;903457;903484
02;2015;12;000137;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000139;unio.cat;UNIÓ DEMOCRÀTICA DE CATALUNYA;904223;904223;904223
02;2015;12;000140;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000141;PSC-PSOE;PARTIT DELS SOCIALISTES DE CATALUNYA;903534;903534;903484
02;2015;12;000143;EAJ-PNV;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;901533;901533;901533
02;2015;12;000144;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000145;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000155;C´s;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000156;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;000159;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000160;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000162;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;000163;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000169;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000170;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000172;PACMA;PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL;902744;902744;902744
02;2015;12;000173;ERC-CATSÍ;ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ;905063;905063;905063
02;2015;12;000174;PP;PARTIDO POPULAR/PARTIT POPULAR;903316;903316;903316
02;2015;12;000176;C´s;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000179;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000183;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000184;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000191;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000196;PSdeG-PSOE;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;904805;904805;903484
02;2015;12;000197;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000198;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000201;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000203;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000204;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000205;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000212;PSdeG-PSOE;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;904805;904805;903484
02;2015;12;000216;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000217;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000219;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000220;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000221;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000223;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000225;PCOE;PARTIDO COMUNISTA OBRERO ESPAÑOL;902824;902824;902824
02;2015;12;000227;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000228;C's;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000229;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000231;EH Bildu;EUSKAL HERRIA BILDU;901528;901528;901528
02;2015;12;000233;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000235;GBAI;GEROA BAI;904720;904720;904720
02;2015;12;000236;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000237;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000239;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000241;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000243;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000246;IU-UPeC-IAS;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;000248;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000249;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000250;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000252;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000253;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000255;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000257;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000259;FE de las J;FALANGE ESPAÑOLA DE LAS JONS;901543;901543;901543
02;2015;12;000263;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000266;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000268;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000269;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000270;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000271;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000274;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000276;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000278;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000279;PCPE;COMUNISTAS DA GALIZA;904733;904733;902816
02;2015;12;000282;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000284;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000287;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000288;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000289;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;000291;C´s;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000292;IU-CHA-UPeC;UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA;904850;904850;904850
02;2015;12;000294;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000295;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000296;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000298;C´s;CIUDADANOS PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000300;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;000301;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000304;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000306;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000309;PSOE-NCa;PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS;904759;904759;903484
02;2015;12;000311;EUPV-UPeC;UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ,;904850;904850;904850
02;2015;12;000312;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;000314;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000318;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000320;PSC-PSOE;PARTIT DELS SOCIALISTES DE CATALUNYA;903534;903534;903484
02;2015;12;000322;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000325;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;000328;EB;ESCAÑOS EN BLANCO;901471;901471;901471
02;2015;12;000329;C's;CIUTADANS - PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000330;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000332;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;000333;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;000335;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;000339;PACMA;PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL;902744;902744;902744
02;2015;12;000343;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000345;Unio.Cat;UNIÓ DEMOCRÀTICA DE CATALUNYA;904223;904223;904223
02;2015;12;000346;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000347;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000352;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000353;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000355;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;000357;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000360;PSOE;PARTIDO SOCIALISTA OBRERO ESPAÑOL;903484;903484;903484
02;2015;12;000362;PSC;PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE);903534;903534;903484
02;2015;12;000364;C´s;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;000368;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;000369;UPeC-IU;UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA;904850;904850;904850
02;2015;12;000372;PP-PAR;PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON;904718;904718;903316
02;2015;12;000374;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;000375;VOX;VOX;904688;904688;904688
02;2015;12;000376;ARAPV;ARA, PAÍS VALENCIÀ;904772;904772;904772
02;2015;12;000378;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001015;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001016;PCPC;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;903520;903520;902816
02;2015;12;001019;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001020;FE de las J;FALANGE ESPAÑOLA DE LAS JONS;901543;901543;901543
02;2015;12;001021;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;001022;PCPE;COMUNISTAS DA GALIZA-PCPE;904980;904733;902816
02;2015;12;001029;PODEMOS - C;COMPROMÍS-PODEMOS-ÉS EL MOMENT;905008;905008;905008
02;2015;12;001031;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;001032;MÉS;MÉS;904976;904976;904976
02;2015;12;001033;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001038;IU-UpeC;UNIDAD POPULAR-ORAIN BATERA:EZKER ANITZA-IZQUIERDA;904850;904850;904850
02;2015;12;001040;SOMVAL;SOM VALENCIANS;904003;904003;904003
02;2015;12;001041;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001044;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001045;IFem;INICIATIVA FEMINISTA;902171;902171;902171
02;2015;12;001047;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001050;PP-PAR;PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON;904718;904718;903316
02;2015;12;001052;mlgXSÍ;MÁLAGA POR SÍ;902605;902605;902605
02;2015;12;001053;VOX;VOX;904688;904688;904688
02;2015;12;001054;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001055;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001056;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;001059;VOX;VOX;904688;904688;904688
02;2015;12;001063;CRA;CIUDADANOS RURALES AGRUPADOS;901070;901070;901070
02;2015;12;001064;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001066;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001070;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001071;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001073;DL;DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.;904991;904991;904991
02;2015;12;001080;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001082;PODEMOS-En;EN MAREA;905041;905041;905041
02;2015;12;001083;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001084;PODEMOS-COM;COMPROMÍS-PODEMOS-ÉS EL MOMENT;905008;905008;905008
02;2015;12;001086;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001087;Independien;INDEPENDIENTES POR ARAGÓN;905062;905062;905062
02;2015;12;001088;AVANT;AVANT VALENCIANS;905011;905011;905011
02;2015;12;001090;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001096;VOX;VOX;904688;904688;904688
02;2015;12;001097;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001100;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001104;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001105;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001109;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001111;PCPE;COMUNISTAS DA GALIZA;904733;904733;902816
02;2015;12;001116;CCD;CIUDADANOS DE CENTRO DEMOCRÁTICO;900993;900993;900993
02;2015;12;001117;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001121;VOX;VOX;904688;904688;904688
02;2015;12;001126;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001127;OE;ONGI ETORRI;902687;902687;902687
02;2015;12;001128;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001132;PT;PARTIDO DA TERRA;902829;902829;902829
02;2015;12;001136;PCPC;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;903520;903520;902816
02;2015;12;001137;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;001138;FDEE;FORO DEMÓCRATA;901600;901600;901600
02;2015;12;001139;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001142;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001144;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001150;IULV-CA,UPe;UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA;904850;904850;904850
02;2015;12;001156;PODEMOS-AHA;PODEMOS-AHAL DUGU;903736;903736;903736
02;2015;12;001157;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001159;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001160;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001162;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001163;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001164;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001165;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001166;SAIn;SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA;903985;903985;903985
02;2015;12;001169;PP;PARTIDO POPULAR;903316;903316;903316
02;2015;12;001176;EB;ESCAÑOS EN BLANCO;901471;901471;901471
02;2015;12;001177;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;901079;901079;901079
02;2015;12;001178;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001179;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001180;IUC-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA CANARIA, UNIDAD PO;904850;904850;904850
02;2015;12;001182;EB;ESCAÑOS EN BLANCO;901471;901471;901471
02;2015;12;001185;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001186;PODEMOS-EN;EN MAREA;905041;905041;905041
02;2015;12;001188;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001190;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001192;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001193;NÓS;NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG);905026;905026;905026
02;2015;12;001194;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;001198;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001213;IULV-CA,UPe;UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA;904850;904850;904850
02;2015;12;001215;VOX;VOX;904688;904688;904688
02;2015;12;001218;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001219;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001222;EZKERRA;EZKERRA-X LA IZQUIERDA;904917;904917;904917
02;2015;12;001223;EN COMÚ;"EN COMÚ PODEM";905033;905033;905033
02;2015;12;001227;PCOE;PARTIDO COMUNISTA OBRERO ESPAÑOL;902824;902824;902824
02;2015;12;001231;VOX;VOX;904688;904688;904688
02;2015;12;001238;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001239;DN;DEMOCRACIA NACIONAL;901335;901335;901335
02;2015;12;001240;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001245;VOX;VOX;904688;904688;904688
02;2015;12;001248;PUM+J;POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;001250;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001256;FE de las J;FALANGE ESPAÑOLA DE LAS JONS;901543;901543;901543
02;2015;12;001261;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001262;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001263;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001271;VOX;VOX;904688;904688;904688
02;2015;12;001276;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001279;PCPE;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;902816;902816;902816
02;2015;12;001280;PT;PARTIDO DA TERRA;902829;902829;902829
02;2015;12;001281;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001284;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001287;PACMA;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;902744;902744;902744
02;2015;12;001289;PODEMOS-En;EN MAREA;905041;905041;905041
02;2015;12;001291;PODEMOS-En;EN MAREA;905041;905041;905041
02;2015;12;001293;UP-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
02;2015;12;001296;CCD;CIUDADANOS DE CENTRO DEMOCRÁTICO;900993;900993;900993
02;2015;12;001297;PUM+J;POR UN MUNDO MÁS JUSTO;903755;903755;903755
02;2015;12;001299;FE de las J;FALANGE ESPAÑOLA DE LAS JONS;901543;901543;901543
02;2015;12;001303;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001304;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001305;UPYD;UNIÓN PROGRESO Y DEMOCRACIA;904475;904475;904475
02;2015;12;001308;PODEMOS;PODEMOS;903736;903736;903736
02;2015;12;001309;RECORTES CE;RECORTES CERO-GRUPO VERDE;904911;904911;904911
02;2015;12;001315;VOX;VOX;904688;904688;904688
02;2015;12;001316;IU-UPeC;UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN;904850;904850;904850
